"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.762933080208828","1.1530600593064891E-5","0.3619342093962037","0.32142857142857145","8","5","false","42714","237.5","0","8","0","0.9987344342568494","false","0","42714","4180","0.15697290152015864"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","308325","150.0","0","1","0","0.9981886175061353","false","0","308325","0","0.0"
"2.731608922638823","5.607008066741837E-6","0.3660846147163582","0.6666666666666666","3","5","false","522082","618.3333333333334","0","3","0","0.9987569210892758","false","0","522082","4878","0.3879130071099958"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","422318","771.5","0","2","0","0.9987085403286008","false","0","422318","0","0.5391334730957372"
"2.7956810631229234","3.0483529400027646E-6","0.35769459298871065","0.6666666666666666","3","5","false","352926","531.0","0","3","0","0.9987109252956763","false","0","352926","854","0.36772853185595566"
"2.7195064072140482","5.517869670147527E-5","0.36771378708551483","0.2","6","5","false","374546","340.3333333333333","0","6","0","0.9987656091836223","false","0","374546","33940","0.2045728038507822"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","363369","150.0","0","1","0","0.9981886175061353","false","0","363369","0","0.0"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","219962","771.5","0","2","0","0.9987085403286008","false","0","219962","0","0.5391334730957372"
"3.2788324632178454","5.453736418964758E-6","0.3049866106969675","0.0","3","6","false","21875","106.66666666666667","0","3","0","0.9983640829409778","false","0","21875","2600","0.38848039215686275"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","143053","150.0","0","1","0","0.9981886175061353","false","0","143053","0","0.0"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","269034","771.5","0","2","0","0.9987085403286008","false","0","269034","0","0.5391334730957372"
"2.7956810631229234","1.3311541255046675E-4","0.35769459298871065","0.3333333333333333","3","5","false","404022","519.0","0","3","0","0.9987109252956763","false","0","404022","24846","0.3606861381548447"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","46402","771.5","0","2","0","0.9987085403286008","false","0","46402","0","0.5391334730957372"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","304072","771.5","0","2","0","0.9987085403286008","false","0","304072","0","0.5391334730957372"
"2.7971048884670147","1.3063577242321258E-6","0.35751251378637483","0.6666666666666666","3","5","false","344484","528.3333333333334","0","3","0","0.9987099031669296","false","0","344484","518","0.36740843764487713"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","379959","150.0","0","1","0","0.9981886175061353","false","0","379959","0","0.0"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","321906","771.5","0","2","0","0.9987085403286008","false","0","321906","0","0.5391334730957372"
"3.3075462743236828","1.0914197290875175E-5","0.3023389295451284","0.0","6","6","false","113426","72.5","0","6","0","0.9983434700112537","false","0","113426","4206","0.21798780487804878"
"2.7971048884670147","1.3063577242321258E-6","0.35751251378637483","0.6666666666666666","3","5","false","27480","528.3333333333334","0","3","0","0.9987099031669296","false","0","27480","518","0.36740843764487713"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","251474","771.5","0","2","0","0.9987085403286008","false","0","251474","0","0.5391334730957372"
"2.7956810631229234","3.319822066134839E-7","0.35769459298871065","0.6666666666666666","3","5","false","509971","535.0","0","3","0","0.9987109252956763","false","0","509971","220","0.3720445062586926"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","562670","771.5","0","2","0","0.9987085403286008","false","0","562670","0","0.5391334730957372"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","101645","150.0","0","1","0","0.9981886175061353","false","0","101645","0","0.0"
"2.715946843853821","2.4607207255536636E-5","0.36819571865443423","0.4","6","5","false","144206","334.8333333333333","0","6","0","0.998768164505489","false","0","144206","22474","0.2057979922147101"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","340483","771.5","0","2","0","0.9987085403286008","false","0","340483","0","0.5391334730957372"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","157535","771.5","0","2","0","0.9987085403286008","false","0","157535","0","0.5391334730957372"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","431884","150.0","0","1","0","0.9981886175061353","false","0","431884","0","0.0"
"3.485761746559089","1.0982256790039154E-6","0.2868813397780652","0.0","2","6","false","249885","95.0","0","2","0","0.9982155335631306","false","0","249885","572","0.5402298850574713"
"2.7940199335548175","1.4223698172050027E-6","0.35790725326991674","0.5","4","5","false","250966","407.0","0","4","0","0.998712117779214","false","0","250966","620","0.28185595567867033"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","45156","771.5","0","2","0","0.9987085403286008","false","0","45156","0","0.5391334730957372"
"3.245609871855719","1.7305178419238603E-5","0.30810850332675294","0.0","3","6","false","331012","168.0","0","3","0","0.9983879326117331","false","0","331012","8374","0.37028824833702884"
"2.799003322259136","0.0","0.3572700296735905","1.0","2","5","false","303157","771.5","0","2","0","0.9987085403286008","false","0","303157","0","0.5391334730957372"
"2.7297104888467016","1.0425756397056629E-5","0.366339215856733","0.5","4","5","false","404704","473.75","0","4","0","0.9987582839276047","false","0","404704","7442","0.2959088069956277"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","582936","150.0","0","1","0","0.9981886175061353","false","0","582936","0","0.0"
"2.7691029900332227","1.9849353455598363E-5","0.36112777444511096","0.25","9","5","false","367794","210.44444444444446","0","9","0","0.9987300050322806","false","0","367794","5844","0.1403898895560003"
"2.795918367346939","1.6039043264982883E-6","0.3576642335766423","0.5","4","5","false","424859","411.5","0","4","0","0.9987107549408851","false","0","424859","790","0.2853675450762829"
"3.4157570004746085","5.0578592517887876E-6","0.29276087258579964","0.0","2","6","false","65461","124.5","0","2","0","0.9982657882265079","false","0","65461","2024","0.5346320346320347"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","61812","150.0","0","1","0","0.9981886175061353","false","0","61812","0","0.0"
"2.7956810631229234","3.319822066134839E-7","0.35769459298871065","0.6666666666666666","3","5","false","525849","535.0","0","3","0","0.9987109252956763","false","0","525849","220","0.3720445062586926"
"3.1492643569055527","9.561213307226395E-6","0.317534473664381","0.3333333333333333","4","6","false","242828","134.5","0","4","0","0.9984570966569235","false","0","242828","3158","0.2937636761487965"
"3.3030374940673943","1.697292571797303E-5","0.30275163445649833","0.0","4","6","false","64751","106.75","0","4","0","0.9983467067522847","false","0","64751","8434","0.3128698224852071"
"2.768391077361177","3.477595624446872E-5","0.361220641179496","0.39285714285714285","8","5","false","315664","237.625","0","8","0","0.9987305160966539","false","0","315664","9054","0.15541203400915632"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","345680","150.0","0","1","0","0.9981886175061353","false","0","345680","0","0.0"
"3.3649738965353584","2.0850447222293674E-6","0.29717912552891396","0.0","2","6","false","171244","131.0","0","2","0","0.9983022441518052","false","0","171244","1288","0.5579399141630901"
"2.7942572377788326","0.0","0.3578768577494692","1.0","3","5","false","472349","533.3333333333334","0","3","0","0.998711947424423","false","0","472349","0","0.3696003696003696"
"2.7869008068343617","3.448359653966922E-6","0.3588215258855586","0.6666666666666666","3","5","false","213299","551.6666666666666","0","3","0","0.9987172284229473","false","0","213299","2242","0.3729997746224927"
"2.7869008068343617","3.448359653966922E-6","0.3588215258855586","0.6666666666666666","3","5","false","424759","551.6666666666666","0","3","0","0.9987172284229473","false","0","424759","2242","0.3729997746224927"
"2.788324632178453","5.948511922953822E-6","0.3586382978723404","0.5","5","5","false","576772","339.2","0","5","0","0.9987162062942007","false","0","576772","1530","0.2321697467488022"
"3.4501661129568104","1.947314081700274E-5","0.28984111699566684","0.0","3","6","false","478322","64.0","0","3","0","0.998241086781797","false","0","478322","3486","0.35195530726256985"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","73986","150.0","0","1","0","0.9981886175061353","false","0","73986","0","0.0"
"3.4511153298528714","1.1802889165960053E-5","0.28976139723578354","0.0","2","6","false","267911","101.5","0","2","0","0.9982404053626325","false","0","267911","1558","0.5075757575757576"
"2.7892738490745135","5.062840128099402E-5","0.35851624978730645","0.1","5","5","false","22797","325.6","0","5","0","0.9987155248750362","false","0","22797","29080","0.2235213204951857"
"2.780256288561936","1.9274454093137308E-5","0.35967907135541144","0.3","5","5","false","436154","343.8","0","5","0","0.9987219983570984","false","0","436154","5650","0.23091397849462367"
"2.7980541053630756","5.844445440284006E-7","0.35739123059960987","0.6666666666666666","3","5","false","41605","523.3333333333334","0","3","0","0.9987092217477652","false","0","41605","186","0.36494653649465364"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","425744","150.0","0","1","0","0.9981886175061353","false","0","425744","0","0.0"
"2.711675367821547","0.004436790819415299","0.36877570665966575","0.07602339181286549","22","5","false","272921","109.15789473684211","0","22","3","0.998771230891729","false","0","272921","397770","0.07059749503798508"
"2.6990982439487423","7.290669210347757E-4","0.3704941093722525","0.23076923076923078","13","5","false","29535","179.07692307692307","0","13","0","0.9987802596956578","false","0","29535","92950","0.11110579911077115"
"2.644280968201234","0.0017454219772289588","0.3781746387866822","0.13105413105413105","27","5","false","386119","109.88888888888889","0","27","0","0.9988196116524041","false","0","386119","338494","0.06226089881027452"
"3.159231134314191","2.359520564050261E-5","0.31653271238638925","0.0","5","6","false","557017","121.6","0","5","0","0.9984499417556969","false","0","557017","14938","0.24168336673346694"
"2.6371618414807783","9.870965132768841E-4","0.379195536758751","0.1","21","5","false","91285","128.47619047619048","0","21","0","0.9988247222961373","false","0","91285","282664","0.06914265166692352"
"3.5232558139534884","0.0","0.2838283828382838","0.0","1","6","false","289463","150.0","0","1","0","0.9981886175061353","false","0","289463","0","0.0"
"1.0","1.0","1.0","0.0","4","1","false","131504","1.0","0","4","0","1.0","false","0","131504","12","0.0"
"1.75","0.0","0.5714285714285714","0.0","1","2","false","214714","4.0","0","1","0","0.8125","false","0","214714","0","0.0"
"1.75","0.0","0.5714285714285714","0.0","1","2","false","185408","4.0","0","1","0","0.8125","false","0","185408","0","0.0"
"1.75","0.0","0.5714285714285714","0.0","1","2","false","386987","4.0","0","1","0","0.8125","false","0","386987","0","0.0"
"1.75","0.0","0.5714285714285714","0.0","1","2","false","93060","4.0","0","1","0","0.8125","false","0","93060","0","0.0"
"2.711912672045562","7.98589883315969E-4","0.36874343717185865","0.07017543859649122","19","5","false","570245","110.84210526315789","0","19","0","0.9987710605369378","false","0","570245","134964","0.06800272400038915"
"3.1680113906027527","1.0167952803463795E-4","0.3156554307116105","0.07692307692307693","14","5","false","53306","34.642857142857146","0","14","0","0.9984436386284259","false","0","53306","20886","0.11001378043178686"
"3.4321309919316563","0.0","0.2913641706423287","0.0","1","6","false","341059","89.0","0","1","0","0.9982540337459213","false","0","341059","0","0.0"
"2.7935453251067868","5.519455609489351E-7","0.3579680598029222","0.6666666666666666","3","5","false","13972","512.6666666666666","0","3","0","0.9987124584887962","false","0","13972","336","0.356761772210624"
"2.801613668723303","0.0","0.35693715060138914","1.0","2","5","false","172269","736.5","0","2","0","0.9987066664258986","false","0","172269","0","0.5201271186440678"
"3.5372567631703844","0.0","0.28270495102643234","0.0","1","6","false","139478","80.0","0","1","0","0.9981785665734598","false","0","139478","0","0.0"
"3.2600854295206454","1.5771785348155483E-6","0.30674042800989954","0.0","2","6","false","270673","196.0","0","2","0","0.9983775409694755","false","0","270673","1470","0.5524079320113314"
"2.801613668723303","0.0","0.35693715060138914","1.0","2","5","false","332741","736.5","0","2","0","0.9987066664258986","false","0","332741","0","0.5201271186440678"
"3.5322733744660657","1.7355265912798534E-5","0.28310379576755124","0.0","2","6","false","36589","42.5","0","2","0","0.9981821440240732","false","0","36589","3288","0.5"
"2.7427622211675367","7.929163282939967E-5","0.3645959508565496","0.2727272727272727","15","5","false","474546","172.41666666666666","0","15","3","0.9987489144140936","false","0","474546","20134","0.11205028175119203"
"3.4767441860465116","7.449055255833377E-7","0.2876254180602007","0.0","2","6","false","335739","66.0","0","2","0","0.9982220070451927","false","0","335739","340","0.5416666666666666"
"2.6324157570004747","0.0010202075901925222","0.3798792031010547","0.16025641025641027","41","5","false","263192","97.55","0","41","1","0.9988281293919595","false","0","263192","240592","0.054549272116461364"
"3.5372567631703844","0.0","0.28270495102643234","0.0","1","6","false","290801","80.0","0","1","0","0.9981785665734598","false","0","290801","0","0.0"
"3.3402942572377787","1.3576807435258521E-5","0.2993748223927252","0.0","5","6","false","297894","51.6","0","5","0","0.9983199610500806","false","0","297894","7714","0.24326923076923077"
"2.767204556241101","9.183198850686986E-7","0.3613755252551239","0.6666666666666666","5","5","false","53533","392.5","0","5","1","0.9987313678706095","false","0","53533","758","0.2723802914642609"
"2.7387280493592785","7.196305321750546E-5","0.36513300407243743","0.4666666666666667","6","5","false","475817","305.1666666666667","0","6","0","0.9987518104455425","false","0","475817","28196","0.19958578591672116"
"2.927622211675368","0.0023088392700216366","0.34157412661100756","0.09523809523809523","21","6","false","284337","68.19047619047619","0","21","0","0.9986162080318196","false","0","284337","477714","0.0961161769672408"
"2.7249644043663976","6.318054866096782E-5","0.36697727074806236","0.1388888888888889","9","5","false","458741","216.33333333333334","0","9","0","0.9987616910234269","false","0","458741","22650","0.13457943925233645"
"3.1044138585666823","1.0729995387762599E-4","0.3221219996942364","0.05555555555555555","10","6","false","444410","71.55555555555556","0","10","1","0.9984892937124432","false","0","444410","29354","0.14699792960662525"
"3.521357380161367","3.9244651844961845E-7","0.2839814003639059","0.0","2","6","false","49010","44.0","0","2","0","0.9981899803444642","false","0","49010","182","0.524390243902439"
"3.320360702420503","4.782438011638943E-4","0.30117209834190967","0.1","5","6","false","137276","46.8","0","5","0","0.9983342708525338","false","0","137276","99266","0.2298507462686567"
"2.9869482676791645","3.987816630100151E-4","0.33478986255660603","0.10909090909090909","11","6","false","269873","104.54545454545455","0","11","0","0.9985736193340423","false","0","269873","122500","0.12798749162385525"
"2.668485999050783","0.0019299789883462299","0.374744330813695","0.2222222222222222","28","5","false","39159","124.42857142857143","0","28","0","0.9988022354637108","false","0","39159","368736","0.07530537988391232"
"3.668248694826768","0.0","0.2726096519601501","0.0","1","6","false","272742","28.0","0","1","0","0.9980845307287676","false","0","272742","0","0.0"
"3.668248694826768","0.0","0.2726096519601501","0.0","1","6","false","304711","28.0","0","1","0","0.9980845307287676","false","0","304711","0","0.0"
"3.668248694826768","0.0","0.2726096519601501","0.0","1","6","false","76076","28.0","0","1","0","0.9980845307287676","false","0","76076","0","0.0"
"3.6597057427622213","7.803693927113199E-7","0.27324601219037736","0.0","2","6","false","305393","23.5","0","2","0","0.9980906635012474","false","0","305393","396","0.5487804878048781"
"3.0996677740863787","2.247664784008254E-5","0.32261521972132906","0.1","5","6","false","228049","154.0","0","5","0","0.9984927008082654","false","0","228049","26414","0.25566666666666665"
"3.125533934504034","8.877821790857478E-5","0.3199453344468909","0.13333333333333333","6","5","false","58861","61.166666666666664","0","6","0","0.9984741321360344","false","0","58861","15184","0.20426487093153758"
"3.659468438538206","2.0253369514681337E-6","0.27326373127553333","0.0","2","6","false","200191","18.5","0","2","0","0.9980908338560387","false","0","200191","132","0.5"
"3.2676791646891314","1.0242049955724446E-5","0.30602759622367465","0.1","5","6","false","124280","53.8","0","5","0","0.9983720896161601","false","0","124280","2870","0.2462962962962963"
"3.258424299952539","2.4005916917942047E-5","0.306896802854854","0.06666666666666667","6","6","false","366944","41.0","0","6","0","0.9983787334530132","false","0","366944","5788","0.19579288025889968"
"2.6108210726150927","0.0010209516560559077","0.3830212688602072","0.16666666666666666","31","5","false","24025","98.25","0","31","3","0.9988436316779503","false","0","24025","234582","0.053377329192546584"
"3.3799240626483154","6.028031347424505E-6","0.2958646352594257","0.16666666666666666","4","6","false","32605","45.5","0","4","0","0.9982915117999653","false","0","32605","1248","0.2848101265822785"
"3.4269102990033224","2.193682585753721E-6","0.2918080465341735","0.0","2","6","false","20144","64.5","0","2","0","0.9982577815513257","false","0","20144","438","0.508"
"3.6027527289985763","0.0","0.2775655381372678","0.0","1","6","false","165029","11.0","0","1","0","0.9981315486511136","false","0","165029","0","0.0"
"2.715234931181775","8.655535952514117E-4","0.3682922565984968","0.2564102564102564","16","5","false","32431","162.76923076923077","0","16","3","0.9987686755698623","false","0","32431","131676","0.10313354158531823"
"3.71499762695776","0.0","0.2691791759821143","0.0","1","6","false","237651","13.0","0","1","0","0.9980509708349191","false","0","237651","0","0.0"
"2.802562885619364","3.6672570836956333E-7","0.35681625740897543","0.6666666666666666","3","5","false","269169","488.3333333333333","0","3","0","0.9987059850067341","false","0","269169","84","0.3470741530443023"
"2.9359278595158993","5.425993013094453E-4","0.34060782411897833","0.2087912087912088","16","5","false","32686","77.14285714285714","0","16","2","0.9986102456141307","false","0","32686","100738","0.11390532544378698"
"2.8080208827717135","1.842340949991555E-5","0.3561227076819065","0.0","2","5","false","23843","703.5","0","2","0","0.9987020668465386","false","0","23843","4796","0.503584229390681"
"3.935690555291884","0.0","0.2540850165812481","0.0","1","6","false","284936","14.0","0","1","0","0.9978925408791876","false","0","284936","0","0.0"
"3.877551020408163","0.0","0.2578947368421053","0.0","1","7","false","137766","30.0","0","1","0","0.9979342778030091","false","0","137766","0","0.0"
"3.877551020408163","0.0","0.2578947368421053","0.0","1","7","false","375289","30.0","0","1","0","0.9979342778030091","false","0","375289","0","0.0"
"3.41124822021832","1.0697573323103803E-5","0.2931478260869565","0.0","4","6","false","361526","31.5","0","4","0","0.9982690249675389","false","0","361526","2190","0.2850467289719626"
"3.3251067869008066","1.8620849724024644E-5","0.3007422209534685","0.1","5","6","false","361525","51.2","0","5","0","0.9983308637567117","false","0","361525","4920","0.23534883720930233"
"3.6630280018984336","0.0","0.2729981860585644","0.0","1","6","false","427061","25.0","0","1","0","0.9980882785341719","false","0","427061","0","0.0"
"3.6630280018984336","0.0","0.2729981860585644","0.0","1","6","false","416177","25.0","0","1","0","0.9980882785341719","false","0","416177","0","0.0"
"2.808732795443759","0.0","0.3560324433930382","1.0","2","5","false","22393","710.5","0","2","0","0.9987015557821652","false","0","22393","0","0.5085898353614889"
"2.805173232083531","7.471267245096249E-8","0.3564842229929786","0.6666666666666666","3","5","false","312910","494.3333333333333","0","3","0","0.998704111104032","false","0","312910","12","0.35183867141162517"
"3.2472710014238255","4.144290347860836E-7","0.3079508915521777","0.0","2","5","false","210815","127.0","0","2","0","0.9983867401281954","false","0","210815","158","0.525"
"2.7626957759848128","7.56946825625056E-7","0.36196529805875277","0.6666666666666666","4","5","false","126624","424.75","0","4","0","0.9987346046116404","false","0","126624","210","0.2818513603185136"
"2.6919791172282865","9.62404661252963E-5","0.37147390691114246","0.23809523809523808","16","5","false","23520","158.06666666666666","0","16","1","0.998785370339391","false","0","23520","31002","0.09535304767652383"
"3.2373042240151872","0.0","0.3088989884181205","1.0","3","6","false","399493","129.5","0","3","1","0.998393895029422","false","0","399493","0","0.5200803212851406"
"3.650688182249644","0.0","0.27392095683827355","0.0","1","6","false","469885","33.0","0","1","0","0.9980971369833096","false","0","469885","0","0.0"
"3.0944470811580445","1.0141786118758607E-4","0.323159509202454","0.15384615384615385","13","5","false","458629","40.0","0","13","0","0.9984964486136697","false","0","458629","25824","0.10528463578861456"
"2.704793545325107","4.626195745766534E-5","0.36971398490963325","0.3333333333333333","4","5","false","226371","469.5","0","4","0","0.9987761711806711","false","0","226371","52720","0.2871787025703794"
"3.1307546274323683","4.7983952250386827E-4","0.31941180929280677","0.14285714285714285","7","6","false","312548","74.57142857142857","0","7","0","0.99847038433063","false","0","312548","99300","0.21553156146179403"
"4.130517323208353","0.0","0.24210042514075608","0.0","1","7","false","204142","7.0","0","1","0","0.9977526795956868","false","0","204142","0","0.0"
"2.7247271001423825","2.644459830088067E-4","0.36700923184114265","0.23809523809523808","7","5","false","461057","278.14285714285717","0","7","0","0.9987618613782179","false","0","461057","43330","0.16921872281190187"
"3.0958709065021357","1.2957369060339763E-5","0.32301088456231797","0.13333333333333333","6","6","false","16053","69.83333333333333","0","6","0","0.9984954264849231","false","0","16053","5554","0.21465428276573786"
"3.1739439962031324","2.798117644875095E-5","0.31506542056074766","0.0","4","6","false","273310","120.0","0","4","0","0.998439379758648","false","0","273310","12984","0.2826603325415677"
"3.200047460844803","1.8609750210165553E-5","0.3124953652206155","0.0","5","6","false","85210","89.2","0","5","0","0.9984206407316261","false","0","85210","7530","0.2352"
"3.3545325106786903","1.2976469600960438E-6","0.29810413129598184","0.0","4","6","false","288479","35.75","0","4","0","0.9983097397626141","false","0","288479","472","0.2871900826446281"
"2.5517323208353107","0.0018292420639020787","0.39189063517158007","0.1996996996996997","43","5","false","177501","113.78378378378379","0","43","6","0.9988860500209367","false","0","177501","431272","0.0554918021975123"
"2.805173232083531","1.0723349564231948E-5","0.3564842229929786","0.3333333333333333","3","5","false","48186","489.6666666666667","0","3","0","0.998704111104032","false","0","48186","2740","0.3475378787878788"
"2.8077835785476983","9.552280947184273E-6","0.3561528059499662","0.0","2","5","false","257660","704.5","0","2","0","0.9987022372013297","false","0","257660","2602","0.5035790980672871"
"3.526578073089701","0.0","0.2835609985869053","0.0","1","6","false","605434","48.0","0","1","0","0.9981862325390598","false","0","605434","0","0.0"
"2.7980541053630756","1.1498992522735256E-4","0.35739123059960987","0.3","5","5","false","23668","304.4","0","5","0","0.9987092217477652","false","0","23668","25714","0.21347368421052632"
"3.4347413383958236","1.5767643799321147E-7","0.2911427387038828","0.0","2","6","false","175899","53.5","0","2","0","0.9982521598432191","false","0","175899","54","0.5526315789473685"
"3.783341243474134","0.0","0.2643166279872044","0.0","1","6","false","589788","39.0","0","1","0","0.9980019086550797","false","0","589788","0","0.0"
"2.669197911722829","3.16468796897869E-4","0.37464438122332855","0.2015810276679842","23","5","false","38924","133.30434782608697","0","23","0","0.9988017243993375","false","0","38924","129330","0.07636726049582658"
"2.7712387280493593","7.501155716184651E-7","0.36084946052406236","0.6666666666666666","4","5","false","210928","441.5","0","4","0","0.9987284718391605","false","0","210928","578","0.2967069892473118"
"3.349311817750356","0.0","0.2985687969392093","0.0","1","6","false","337836","169.0","0","1","0","0.9983134875680185","false","0","337836","0","0.0"
"2.6675367821547225","8.982090912381615E-4","0.3748776799217151","0.2967032967032967","17","5","false","236395","175.28571428571428","0","17","3","0.9988029168828754","false","0","236395","161200","0.10266287054094791"
"3.1843853820598005","4.8339025784407676E-4","0.3140323422013563","0.14285714285714285","8","6","false","432153","52.875","0","8","0","0.9984318841478392","false","0","432153","89470","0.16153846153846155"
"2.7448979591836733","1.813775379656482E-7","0.3643122676579926","0.9333333333333333","6","5","false","23796","350.3333333333333","0","6","0","0.9987473812209737","false","0","23796","200","0.2292757417102967"
"3.3018509729473187","8.317018777690558E-7","0.3028604283455512","0.0","2","6","false","60152","130.5","0","2","0","0.9983475585262404","false","0","60152","776","0.548728813559322"
"2.776222116753678","4.557373782418392E-8","0.36020172664330286","0.8333333333333334","4","5","false","5802","432.25","0","4","0","0.9987248943885473","false","0","5802","58","0.29830917874396135"
"2.7743236829615565","0.0","0.36044820802326577","1.0","4","5","false","45011","438.25","0","4","0","0.9987262572268761","false","0","45011","0","0.2957152496626181"
"2.7209302325581395","1.1732765355953909E-5","0.36752136752136755","0.6","5","5","false","15417","409.0","0","5","0","0.9987645870548757","false","0","15417","9414","0.24712990936555893"
"2.7740863787375414","2.5015126665659295E-6","0.3604790419161677","0.6","5","5","false","513627","337.6","0","5","0","0.9987264275816672","false","0","513627","910","0.22919212491513918"
"3.2895111532985286","1.062165733245722E-4","0.30399653729620546","0.3333333333333333","3","6","false","24572","94.33333333333333","0","3","0","0.998356416975378","false","0","24572","37966","0.39166666666666666"
"3.0635975320360704","1.6647858171521098E-5","0.32641363284275754","0.3333333333333333","4","6","false","31912","212.75","0","4","0","0.9985185947365139","false","0","31912","23776","0.3243140243902439"
"3.345277645942098","0.0","0.29892885010995246","1.0","2","6","false","449875","91.0","0","2","0","0.9983163835994673","false","0","449875","0","0.5170454545454546"
"2.7313716184148076","3.8245595178407297E-4","0.3661164205039097","0.38095238095238093","8","5","false","488830","278.2857142857143","0","8","1","0.9987570914440669","false","0","488830","56288","0.1809647736778511"
"3.3300901756051258","9.775828142360182E-7","0.3002921684600584","0.0","2","6","false","46266","104.5","0","2","0","0.9983272863060982","false","0","46266","544","0.5390625"
"3.349311817750356","0.0","0.2985687969392093","0.0","1","6","false","518022","169.0","0","1","0","0.9983134875680185","false","0","518022","0","0.0"
"3.340531561461794","5.067284148472424E-4","0.2993535554450522","0.0","3","6","false","457252","57.333333333333336","0","3","0","0.9983197906952894","false","0","457252","73950","0.3333333333333333"
"2.780730897009967","2.576237255188277E-6","0.35961768219832735","0.4","7","5","false","38235","283.8333333333333","0","7","1","0.9987216576475162","false","0","38235","1002","0.19507445589919817"
"2.7513051732320837","2.2259846986433268E-5","0.3634638606175608","0.38095238095238093","7","5","false","19857","273.2857142857143","0","7","0","0.9987427816416137","false","0","19857","7670","0.17734309817372765"
"3.3334124347413385","4.597229033076852E-6","0.2999928810422154","0.0","2","6","false","453828","93.0","0","2","0","0.9983249013390227","false","0","453828","1692","0.5082872928176796"
"3.349311817750356","0.0","0.2985687969392093","0.0","1","6","false","15669","169.0","0","1","0","0.9983134875680185","false","0","15669","0","0.0"
"3.3018509729473187","0.0","0.3028604283455512","1.0","2","6","false","429652","113.5","0","2","0","0.9983475585262404","false","0","429652","0","0.5618811881188119"
"2.7005220692928336","9.724259062377835E-4","0.370298769771529","0.28888888888888886","10","5","false","258191","214.4","0","10","0","0.998779237566911","false","0","258191","89626","0.12653664302600473"
"3.3410061699098246","0.0","0.29931103061296965","1.0","2","6","false","406529","100.5","0","2","0","0.9983194499857072","false","0","406529","0","0.5521978021978022"
"2.7183198860939726","2.0105725378677231E-4","0.36787429070274985","0.20512820512820512","14","5","false","213440","167.46153846153845","0","14","1","0.9987664609575779","false","0","213440","66970","0.10620851229988286"
"2.835548172757475","7.721894307765797E-4","0.3526654950205038","0.23333333333333334","22","6","false","219222","96.85714285714286","0","22","1","0.99868230569077","false","0","219222","204710","0.09435540069686411"
"3.349311817750356","0.0","0.2985687969392093","0.0","1","6","false","18098","169.0","0","1","0","0.9983134875680185","false","0","18098","0","0.0"
"3.0132890365448506","5.411578122557984E-4","0.3318632855567806","0.18181818181818182","14","6","false","48925","74.83333333333333","0","14","2","0.9985547099522291","false","0","48925","112508","0.1355111917725348"
"2.7168960607498813","2.175660227840854E-5","0.36806708009433137","0.42857142857142855","7","5","false","14826","288.85714285714283","0","7","0","0.9987674830863246","false","0","14826","11574","0.17615270635404864"
"3.1639772187944946","0.0","0.3160579014475362","1.0","2","6","false","71705","197.5","0","2","0","0.9984465346598747","false","0","71705","0","0.5808823529411765"
"3.347887992406265","6.513822301848355E-6","0.2986957754465552","0.0","2","6","false","269989","86.5","0","2","0","0.9983145096967652","false","0","269989","1208","0.5029411764705882"
"2.7104888467014714","9.531575484979218E-4","0.36893713885484153","0.358974358974359","13","5","false","388188","194.07692307692307","0","13","0","0.9987720826656845","false","0","388188","105998","0.12407106648949259"
"3.7102515424774563","0.0","0.26952350495682764","0.0","1","6","false","218079","13.0","0","1","0","0.9980543779307413","false","0","218079","0","0.0"
"3.7102515424774563","0.0","0.26952350495682764","0.0","1","6","false","583453","13.0","0","1","0","0.9980543779307413","false","0","583453","0","0.0"
"2.7641196013289036","0.0","0.36177884615384615","1.0","3","5","false","425710","565.0","0","3","0","0.9987335824828938","false","0","425710","0","0.38047138047138046"
