,id,user name,score
844,284770,小马利亚的闪闪王子,13.0
845,38235,达斯佛,13.0
846,473915,DLCCCCC,13.0
847,69968,云嚣,13.0
848,207179,九九i,13.0
849,454720,飛機不符合,13.0
850,279749,稽核网,13.0
851,30930,_Esaka_,13.0
852,194371,Glenqiu,13.0
853,129093,氡核,13.0
854,90184,游知GKnower,13.0
855,193133,Destroy C...,13.0
856,409309,HobbyZ空玩研,12.714285714285714
857,3464,萝卜白菜PLUS,12.666666666666666
858,398463,礼拜一房租战士,12.666666666666666
859,140055,K.N.刈人,12.5
860,312774,鳖某人,12.5
861,88724,只恨今生已殆尽,12.428571428571429
862,70251,摇曳薄荷,12.4
863,272596,轻之文库,12.379310344827585
864,143237,丑客,12.365079365079366
865,139478,用户已注销,12.333333333333334
866,356433,⑨鸡丝,12.0
867,506590,text1997,12.0
868,295495,莫言国G,12.0
869,36274,泷泽不萝拉,12.0
870,463587,大雕游戏,12.0
871,26869,吃录像带,12.0
872,254373,铿老椰,12.0
873,227115,MrWade,12.0
874,36313,远在天国的JJ,12.0
875,202034,米苏苏,12.0
876,49961,小虎SDoIC,12.0
877,424819,关关难过关关过,12.0
878,123899,水上侦察姬,12.0
879,213440,折木时夏,12.0
880,437250,烟囱旁的猫,11.625
881,283326,牧久音MakiHi...,11.5
882,97640,Joker4793,11.5
883,42961,好小白,11.5
884,170129,飛龍Dragon,11.333333333333334
885,509340,全员恶猫,11.0
886,89525,一壶大师,11.0
887,176032,萝卜老爷,11.0
888,101503,Rubben,11.0
889,267634,曦染DLp,11.0
890,71795,howe777,11.0
891,417252,漫天的云,11.0
892,135637,Vino君,11.0
893,401673,狐仙儿_前进三,11.0
894,49416,颜拿铁,11.0
895,397148,中信出版-雅信工作...,11.0
896,395297,纳尔西斯?考尔,10.833333333333334
897,457705,咸鱼的A,10.333333333333334
898,375526,公园老头乐,10.047619047619047
899,29364,Lizzy3000...,10.0
900,162925,行儒道人,10.0
901,442673,清玖离芜，Rosy...,10.0
902,106422,Banisher,10.0
903,344025,Klui,10.0
904,193047,雾都阿喵,10.0
905,134841,骚义老弟,10.0
906,440515,Masa_Hell...,10.0
907,16649,cybercser...,10.0
908,309115,本长兄,10.0
909,403222,HAKUCHI,10.0
910,23371,The Sorro...,9.666666666666666
911,156390,Gilean,9.5
912,40218,Bozar,9.5
913,471192,rct,9.222222222222221
914,448317,卡卡琳艾,9.214285714285714
915,376004,VG百科,9.0
916,207907,裴橘,9.0
917,27148,windchaos,9.0
918,103630,登骏爵士,9.0
919,461717,一目小僧,9.0
920,102137,文真则,9.0
921,199284,无良印品,9.0
922,79565,css561,9.0
923,29355,天荒不老识能龙,9.0
924,91630,NerdGamer...,9.0
925,251101,川島榛名,9.0
926,425196,Ulforce魂,9.0
927,320098,Super Max,9.0
928,307042,MULAN,9.0
929,20647,MoYuM,9.0
930,114752,DevinTak,9.0
931,55492,化而为鹏,8.933333333333334
932,396861,迪斯科ball,8.8
933,284117,漫威未来之战,8.714285714285714
934,464935,喝茶的浪客,8.666666666666666
935,404069,乐博睿文化,8.533333333333333
936,246295,shimada,8.5
937,79099,北京武士,8.5
938,144787,凯莉葩缪子,8.0
939,208127,大憨,8.0
940,137500,夏萝,8.0
941,172827,No_XV,8.0
942,366310,单色星瞳,8.0
943,347162,Tony.W,8.0
944,234530,额耳齐思,8.0
945,129934,皛白,8.0
946,87101,D.D,8.0
947,395275,艺人没有照片,8.0
948,127007,仲夏,8.0
949,460743,真正,8.0
950,459119,demoph,8.0
951,328839,一路狂奔的我,8.0
952,29183,太锅人TAWUNA...,8.0
953,227223,八十七街的小说家,8.0
954,355889,新星出版社,8.0
955,156649,KimmyLeo,8.0
956,365432,Ness,8.0
957,434078,千里暮云,8.0
958,376314,某丁姓男子,8.0
959,15401,维克多_Yip,8.0
960,474546,Xidealtsa...,7.722222222222222
961,483820,狐光Anime,7.666666666666667
962,27694,indienova,7.666666666666667
963,389355,柯索提亚,7.6521739130434785
964,24025,低多边形厌氧菌,7.6
965,21074,邻肉,7.5
966,326514,王洞洞,7.25
967,27483,饼干_,7.205128205128205
968,509808,hexdiad,7.0
969,35481,小菜在一本道冒险,7.0
970,17877,灵幻道久,7.0
971,149992,塔萨达er,7.0
972,163509,潜行吧豆子Kevi...,7.0
973,284337,一木OMO,7.0
974,160861,米霞的小咖啡磨,7.0
975,275061,赫吉,7.0
976,276988,HKGC196,7.0
977,340369,kojimz,7.0
978,308404,兜风十三,7.0
979,436906,不吃少女,7.0
980,221206,lausinsaa...,7.0
981,312925,BarnettWo...,7.0
982,418864,Jon404,6.833333333333333
983,33606,用户已注销,6.75
984,109066,羅罡,6.5
985,388490,大尉,6.5
986,178167,赤鸮之翼,6.25
987,478699,毒舌大表哥,6.0
988,132111,花毛,6.0
989,317408,苗孜本,6.0
990,463515,源翟,6.0
991,341419,用户已注销,6.0
992,429561,000777,6.0
993,150510,AceP,6.0
994,276422,zkytl,6.0
995,341136,古明地地,6.0
996,412037,EimanTan,6.0
997,126119,逆火,6.0
998,429219,Devilium,6.0
999,325393,nagatsuki,6.0
1000,416091,NMI自然现象,6.0
1001,360670,VennX,6.0
1002,417949,猫锅拌饭,5.75
1003,503904,夜静月明,5.0
1004,511261,猫佑maoyoo,5.0
1005,52395,夜间飞行的伊卡洛斯,5.0
1006,13188,平底锅,5.0
1007,474162,junepop,5.0
1008,463648,轻语游戏S君,5.0
1009,460115,Potsie,5.0
1010,377057,ilannnnn,5.0
1011,149312,道格拉琐,5.0
1012,49747,Namless,5.0
1013,349284,暮枫,4.833333333333333
1014,85281,Umbrellal...,4.541666666666667
1015,39251,Karma1023,4.5
1016,123088,桌游乱炖寒冰,4.5
1017,299162,全息拖拉机碎片,4.0
1018,110902,A厂督公,4.0
1019,478911,科赛Koseani...,4.0
1020,263871,jedigger,4.0
1021,488830,呆罗,4.0
1022,313845,墨熙已,4.0
1023,315774,君の名は希望,4.0
1024,240669,薛定谔的熊猫,4.0
1025,96512,余萧,4.0
1026,206307,EB高梦博,4.0
1027,205196,端木無明,4.0
1028,433465,翼骑说,4.0
1029,432040,Marcel189...,4.0
1030,56406,言缜,4.0
1031,86400,风速,4.0
1032,316161,柴觅游研（乐茗棋）,3.8333333333333335
1033,470824,Charnel方糖,3.75
1034,465048,冰镇喵,3.6666666666666665
1035,88475,仵空小师傅,3.4444444444444446
1036,367610,树源稻雪,3.25
1037,420173,左摄提三,3.0
1038,263817,伊字诀,3.0
1039,470151,闻道於野,3.0
1040,450460,血墨bb,3.0
1041,466121,一池,3.0
1042,16073,AWE_LL,3.0
1043,457111,哆哆爱嘟嘟,3.0
1044,365156,男爵兔,3.0
1045,255456,EtherousG...,3.0
1046,340719,京極堂,3.0
1047,416105,HiPole小司机,3.0
1048,197888,BenLast,3.0
1049,175763,路人甲_akpgf...,2.5
1050,283850,Diid233,2.4
1051,371399,久南乔,2.3333333333333335
1052,15636,火彩_,2.0714285714285716
1053,199169,5001,2.0
1054,235093,暗屠生,2.0
1055,59070,Samai,2.0
1056,222035,外星蚁哥哥,2.0
1057,104721,wabi-sabi,2.0
1058,509830,唐尼,2.0
1059,17360,thealonee...,2.0
1060,308137,musicraft,2.0
1061,409930,疯先生,2.0
1062,352911,Linsway,2.0
1063,217610,不会解铃的系铃人,2.0
1064,29458,内向的文远,2.0
1065,350062,baque,1.8
1066,232397,DINOBW,1.2222222222222223
1067,37239,寒烟桑,1.0
1068,272711,宇宙光波halu,1.0
1069,279996,水色zzz,1.0
1070,462665,青菜小,1.0
1071,369174,二狗_TwoDog,1.0
1072,176396,dazhi,1.0
1073,396714,王大可_Ni3,0.6666666666666666
1074,279860,爆一爆鲍勃,0.0
1075,424936,将作监,0.0
1076,93493,Forky-23,0.0
1077,511325,ericma666...,0.0
1078,218124,AnnsarL,0.0
1079,363516,某某某喜感,0.0
1080,313431,ES.自由人,0.0
1081,423141,Ofanim,0.0
