,0,1
7568,17560,301995
7569,17560,19879
7570,17560,415202
7571,17560,316769
7572,17560,14485
7573,17560,32686
7574,17560,91206
7575,17560,15362
7576,17560,53306
7577,17560,146542
7578,17560,220038
7579,17560,264409
7580,17560,37146
7581,17560,208502
7582,17560,312520
7583,17560,95423
7584,17560,208871
7585,17560,299446
7586,17560,21635
7587,17560,12917
7588,17560,30236
7589,17560,123280
7590,17560,204252
7591,17560,144895
7592,456537,48472
7593,315774,99324
7594,315774,38513
7595,315774,12917
7596,315774,147840
7597,315774,19396
7598,315774,264409
7599,315774,345897
7600,315774,355889
7601,315774,308419
7602,315774,21327
7603,21879,36671
7604,21879,28214
7605,3464,394630
7606,3464,470533
7607,3464,68732
7608,3464,129805
7609,3464,59132
7610,3464,169974
7611,3464,139749
7612,3464,65651
7613,3464,21442
7614,3464,67707
7615,3464,15784
7616,232397,14485
7617,232397,31418
7618,232397,17647
7619,232397,131403
7620,232397,21635
7621,232397,99324
7622,232397,257762
7623,232397,110999
7624,232397,135551
7625,232397,292587
7626,232397,15784
7627,232397,20803
7628,232397,67707
7629,232397,15636
7630,232397,145110
7631,232397,47278
7632,232397,37146
7633,232397,345897
7634,232397,205088
7635,232397,395297
7636,232397,290589
7637,232397,352837
7638,232397,258670
7639,232397,126008
7640,232397,49217
7641,232397,222026
7642,332843,31418
7643,367610,470824
7644,367610,15368
7645,126927,17911
7646,126927,29142
7647,126927,48472
7648,126927,17019
7649,126927,258792
7650,126927,167403
7651,126927,164989
7652,126927,131077
7653,126927,23190
7654,126927,48925
7655,126927,145110
7656,126927,21683
7657,126927,446297
7658,126927,273076
7659,126927,273719
7660,126927,245168
7661,126927,104538
7662,126927,37991
7663,126927,76433
7664,126927,316769
7665,126927,31409
7666,126927,28766
7667,126927,18412
7668,126927,52173
7669,126927,35209
7670,126927,94873
7671,126927,56807
7672,126927,211183
7673,126927,97606
7674,126927,147840
7675,126927,302479
7676,126927,310425
7677,126927,354941
7678,126927,116793
7679,126927,67187
7680,126927,33708
7681,126927,63576
7682,126927,48131
7683,126927,45077
7684,126927,18101
7685,126927,15335
7686,126927,95423
7687,126927,34012
7688,126927,196
7689,126927,67707
7690,126927,86913
7691,126927,57862
7692,126927,36097
7693,126927,264409
7694,126927,112534
7695,126927,24683
7696,126927,57517
7697,126927,2724
7698,126927,3
7699,126927,44
7700,126927,365
7701,126927,385
7702,126927,3171
7703,126927,12865
7704,126927,12977
7705,126927,13599
7706,126927,13618
7707,126927,13701
7708,126927,15355
7709,126927,15368
7710,126927,19879
7711,126927,20803
7712,126927,21635
7713,126927,26217
7714,126927,28214
7715,126927,31418
7716,126927,34524
7717,126927,37146
7718,126927,62278
7719,126927,65651
7720,126927,76562
7721,126927,88711
7722,126927,91206
7723,126927,97479
7724,126927,108318
7725,247016,601422
7726,247016,569370
7727,247016,129934
7728,247016,314970
7729,247016,237898
7730,247016,482946
7731,247016,570186
7732,247016,263192
7733,247016,329435
7734,247016,88724
7735,247016,20778
7736,247016,14485
7737,247016,202794
7738,247016,232950
7739,247016,476011
7740,247016,325973
7741,247016,273719
7742,247016,375669
7743,247016,49217
7744,247016,131473
7745,247016,88310
7746,247016,244718
7747,247016,374928
7748,247016,401674
7749,247016,19396
7750,247016,227072
7751,247016,25073
7752,247016,13618
7753,247016,65651
7754,247016,16296
7755,247016,108131
7756,247016,173295
7757,132027,375669
7758,132027,94873
7759,132027,281193
7760,409930,577323
7761,409930,15368
7762,409930,13701
7763,409930,20803
7764,320661,519272
7765,320661,19879
7766,320661,232392
7767,320661,257036
7768,320661,167403
7769,320661,12977
7770,320661,365
7771,320661,15335
7772,320661,21635
7773,320661,39462
7774,329850,264409
7775,329850,339049
7776,474162,290589
7777,474162,253953
7778,473915,140851
7779,90578,15362
7780,90578,264409
7781,90578,3171
7782,90578,14485
7783,90578,21327
7784,90578,31418
7785,90578,175892
7786,90578,3
7787,90578,111431
7788,90578,351640
7789,90578,34586
7790,90578,21635
7791,90578,20803
7792,29535,472464
7793,29535,28214
7794,29535,17860
7795,29535,338165
7796,29535,105004
7797,29535,118384
7798,29535,124832
7799,29535,77222
7800,29535,26217
7801,29535,21635
7802,145131,425196
7803,145131,167641
7804,196,15368
7805,196,519272
7806,196,29105
7807,196,73428
7808,196,81516
7809,196,5802
7810,196,175892
7811,196,47358
7812,196,13701
7813,196,15784
7814,196,213695
7815,196,23796
7816,196,272144
7817,196,15555
7818,196,167403
7819,196,76433
7820,196,269724
7821,196,43433
7822,196,21635
7823,196,2020
7824,196,76562
7825,196,11
7826,196,41875
7827,196,345897
7828,196,264409
7829,196,52977
7830,196,18890
7831,196,15355
7832,196,12984
7833,196,230300
7834,196,3
7835,196,272345
7836,196,19879
7837,196,44
7838,172827,80250
7839,172827,608456
7840,172827,62278
7841,172827,404069
7842,172827,126927
7843,172827,21635
7844,172827,3
7845,172827,257036
7846,172827,258238
7847,172827,13701
7848,172827,76433
7849,172827,284289
7850,172827,476111
7851,172827,476011
7852,172827,20803
7853,172827,416287
7854,172827,442673
7855,172827,322177
7856,172827,94756
7857,172827,15784
7858,172827,401674
7859,331317,519272
7860,331317,394631
7861,331317,28214
7862,331317,39251
7863,331317,404051
7864,331317,38513
7865,331317,418864
7866,331317,417203
7867,331317,359498
7868,331317,396589
7869,331317,303934
7870,331317,172615
7871,331317,145110
7872,440959,375669
7873,440959,31418
7874,440959,135551
7875,440959,31409
7876,88711,64334
7877,88711,224436
7878,88711,222174
7879,88711,179824
7880,88711,594961
7881,88711,584828
7882,88711,419544
7883,88711,190530
7884,88711,584149
7885,88711,73180
7886,88711,577323
7887,88711,61879
7888,88711,121120
7889,88711,251452
7890,88711,331012
7891,88711,247023
7892,88711,355195
7893,88711,199696
7894,88711,404324
7895,88711,576815
7896,88711,302421
7897,88711,407914
7898,88711,522082
7899,88711,19879
7900,88711,370084
7901,88711,473685
7902,88711,206250
7903,88711,344793
7904,88711,407695
7905,88711,215052
7906,88711,289094
7907,88711,404704
7908,88711,211416
7909,88711,197978
7910,88711,369497
7911,88711,178433
7912,88711,184507
7913,88711,161678
7914,88711,144206
7915,88711,596606
7916,88711,571228
7917,88711,132659
7918,88711,131403
7919,88711,73219
7920,88711,158010
7921,88711,284289
7922,88711,132823
7923,88711,47873
7924,88711,287517
7925,88711,295825
7926,88711,514096
7927,88711,602229
7928,88711,40204
7929,88711,420776
7930,88711,581494
7931,88711,80639
7932,88711,474162
7933,88711,569370
7934,88711,595386
7935,88711,468828
7936,88711,68715
7937,88711,584257
7938,88711,261716
7939,88711,29142
7940,88711,530678
7941,88711,129934
7942,88711,24118
7943,88711,270673
7944,88711,575007
7945,88711,63095
7946,88711,501301
7947,88711,48131
7948,88711,39220
7949,88711,57106
7950,88711,48472
7951,88711,440887
7952,88711,272596
7953,88711,66638
7954,88711,16061
7955,88711,175892
7956,88711,476691
7957,88711,177246
7958,88711,280851
7959,88711,84244
7960,88711,558639
7961,88711,530088
7962,88711,556878
7963,88711,307042
7964,88711,553256
7965,88711,545115
7966,88711,234983
7967,88711,527522
7968,88711,23190
7969,88711,70262
7970,88711,519272
7971,88711,509995
7972,88711,15016
7973,88711,35151
7974,88711,472817
7975,88711,186512
7976,88711,212316
7977,88711,192792
7978,88711,303934
7979,88711,236897
7980,88711,292587
7981,88711,103630
7982,88711,177027
7983,88711,471192
7984,88711,57677
7985,88711,227976
7986,88711,420608
7987,88711,329435
7988,88711,184828
7989,88711,273719
7990,88711,15784
7991,88711,114965
7992,88711,277201
7993,88711,31418
7994,88711,240669
7995,88711,372906
7996,88711,412228
7997,88711,301011
7998,88711,102767
7999,88711,332707
8000,88711,51428
8001,88711,284337
8002,88711,138210
8003,88711,66530
8004,88711,415202
8005,88711,20182
8006,88711,96260
8007,88711,454979
8008,88711,356524
8009,88711,466329
8010,88711,379028
8011,88711,118143
8012,88711,172500
8013,88711,44247
8014,88711,140438
8015,88711,93131
8016,88711,458741
8017,88711,119205
8018,88711,420562
8019,88711,380180
8020,88711,118384
8021,88711,119319
8022,88711,444295
8023,88711,64815
8024,88711,316769
8025,88711,185079
8026,88711,315132
8027,88711,365156
8028,88711,15368
8029,88711,352837
8030,88711,384232
8031,88711,31912
8032,88711,326000
8033,88711,394783
8034,88711,91206
8035,88711,4769
8036,88711,211882
8037,88711,47042
8038,88711,444410
8039,88711,442055
8040,88711,204681
8041,88711,331588
8042,88711,66935
8043,88711,41263
8044,88711,389355
8045,88711,435629
8046,88711,25223
8047,88711,215790
8048,88711,395297
8049,88711,47513
8050,88711,38249
8051,88711,375669
8052,88711,187068
8053,88711,414124
8054,88711,244718
8055,88711,13701
8056,88711,226371
8057,88711,13146
8058,88711,204449
8059,88711,332128
8060,88711,397148
8061,88711,43432
8062,88711,26217
8063,88711,388191
8064,88711,345897
8065,88711,396549
8066,88711,171732
8067,88711,191346
8068,88711,310425
8069,88711,57517
8070,88711,49915
8071,88711,374100
8072,88711,376732
8073,88711,364622
8074,88711,208871
8075,88711,252542
8076,88711,23371
8077,88711,219222
8078,88711,156390
8079,88711,40579
8080,88711,13599
8081,88711,59184
8082,88711,210842
8083,88711,31409
8084,88711,284770
8085,88711,103767
8086,88711,17657
8087,88711,24025
8088,88711,15355
8089,88711,348338
8090,88711,298235
8091,88711,83353
8092,88711,318454
8093,88711,113258
8094,88711,317171
8095,88711,132468
8096,88711,336977
8097,88711,301995
8098,88711,71063
8099,88711,186364
8100,88711,95423
8101,88711,45077
8102,88711,115638
8103,88711,101171
8104,88711,15028
8105,88711,17350
8106,88711,111641
8107,88711,21781
8108,88711,12917
8109,88711,177501
8110,88711,135266
8111,88711,49217
8112,88711,314970
8113,88711,2724
8114,88711,32125
8115,88711,33708
8116,88711,135551
8117,88711,55492
8118,88711,145110
8119,88711,239697
8120,88711,77222
8121,88711,312017
8122,88711,191953
8123,88711,228049
8124,88711,70961
8125,88711,143237
8126,88711,51271
8127,88711,84203
8128,88711,39344
8129,88711,35209
8130,88711,65651
8131,88711,28766
8132,88711,57862
8133,88711,48877
8134,88711,304157
8135,88711,27188
8136,88711,19396
8137,88711,264409
8138,88711,85233
8139,88711,272345
8140,88711,269873
8141,88711,159513
8142,88711,215649
8143,88711,365
8144,88711,39053
8145,88711,56807
8146,88711,17289
8147,88711,20372
8148,88711,33444
8149,88711,202794
8150,88711,26737
8151,88711,232950
8152,88711,112534
8153,88711,104842
8154,88711,86340
8155,88711,292424
8156,88711,292212
8157,88711,226969
8158,88711,57778
8159,88711,203830
8160,88711,34444
8161,88711,21635
8162,88711,37146
8163,88711,12977
8164,88711,67707
8165,88711,28214
8166,88711,101062
8167,88711,63576
8168,88711,145957
8169,88711,3
8170,88711,385
8171,88711,13618
8172,88711,14485
8173,88711,20803
8174,88711,38115
8175,88711,67187
8176,88711,87826
8177,88711,97606
8178,88711,108318
8179,88711,126927
8180,88711,133417
8181,156390,42714
8182,156390,367610
8183,156390,17647
8184,156390,38249
8185,156390,345897
8186,156390,144206
8187,156390,60075
8188,156390,24025
8189,156390,23371
8190,156390,143237
8191,156390,23190
8192,156390,77222
8193,156390,159777
8194,280418,37322
8195,280418,526373
8196,280418,37923
8197,280418,420776
8198,280418,304491
8199,280418,568758
8200,280418,365
8201,280418,124832
8202,280418,584828
8203,280418,135554
8204,280418,3466
8205,280418,111287
8206,280418,175892
8207,280418,63576
8208,280418,408105
8209,280418,20778
8210,280418,20367
8211,280418,133165
8212,280418,401674
8213,280418,273719
8214,280418,3
8215,280418,14485
8216,280418,31418
8217,280418,154545
8218,280418,375669
8219,280418,319241
8220,280418,400665
8221,280418,91285
8222,280418,232901
8223,280418,346264
8224,280418,32125
8225,280418,15355
8226,280418,37146
8227,280418,21327
8228,280418,21635
8229,280418,65651
8230,280418,34444
8231,280418,12865
8232,280418,20803
8233,280418,258670
8234,280418,215649
8235,280418,19983
8236,246295,329435
8237,246295,171732
8238,246295,149272
8239,246295,135551
8240,246295,466329
8241,246295,145110
8242,246295,384232
8243,246295,258670
8244,246295,20803
8245,246295,272596
8246,246295,365025
8247,246295,71208
8248,246295,28214
8249,298808,186364
8250,70262,27854
8251,70262,274798
8252,70262,358396
8253,70262,131403
8254,70262,264409
8255,70262,319519
8256,70262,184507
8257,70262,76433
8258,70262,17560
8259,70262,120242
8260,70262,373700
8261,70262,250966
8262,70262,599310
8263,70262,14485
8264,70262,599620
8265,70262,113426
8266,70262,138157
8267,70262,564693
8268,70262,129934
8269,70262,367794
8270,70262,21635
8271,70262,15355
8272,70262,296114
8273,70262,586392
8274,70262,31418
8275,70262,350296
8276,70262,20803
8277,70262,472464
8278,70262,564366
8279,70262,154570
8280,70262,452584
8281,70262,40429
8282,70262,38249
8283,70262,64497
8284,70262,312910
8285,70262,293992
8286,70262,282671
8287,70262,304057
8288,70262,233065
8289,70262,497973
8290,70262,525849
8291,70262,206092
8292,70262,175892
8293,70262,443759
8294,70262,576772
8295,70262,322177
8296,70262,38924
8297,70262,3
8298,70262,166814
8299,70262,352872
8300,70262,88711
8301,70262,509971
8302,70262,386119
8303,70262,461057
8304,70262,404441
8305,70262,375669
8306,70262,400344
8307,70262,352837
8308,70262,28251
8309,318089,394045
8310,318089,280910
8311,318089,442673
8312,318089,199508
8313,318089,417203
8314,318089,351874
8315,318089,316769
8316,318089,23190
8317,318089,76562
8318,318089,246825
8319,318089,37681
8320,318089,55496
8321,318089,3
8322,318089,12865
8323,318089,385
8324,123878,15368
8325,123878,3
8326,123878,21635
8327,60793,220063
8328,60793,162800
8329,60793,385
8330,60793,519272
8331,60793,159777
8332,60793,175892
8333,60793,15784
8334,60793,314632
8335,60793,173644
8336,60793,351640
8337,60793,91206
8338,60793,76433
8339,60793,590442
8340,60793,365
8341,60793,74153
8342,60793,46266
8343,60793,15362
8344,60793,272345
8345,60793,61560
8346,60793,281479
8347,60793,416287
8348,60793,21635
8349,60793,458741
8350,60793,386119
8351,60793,20367
8352,60793,229042
8353,60793,3
8354,60793,31418
8355,60793,398622
8356,60793,266962
8357,60793,195925
8358,60793,388191
8359,60793,264409
8360,60793,357252
8361,60793,21327
8362,60793,15758
8363,60793,26217
8364,352911,132027
8365,352911,384232
8366,352911,123878
8367,352911,21635
8368,134885,15872
8369,134885,348627
8370,134885,601451
8371,134885,28214
8372,134885,38476
8373,134885,43432
8374,134885,175892
8375,134885,13701
8376,134885,3
8377,134885,13599
8378,134885,264409
8379,134885,68654
8380,134885,230300
8381,134885,76562
8382,134885,257036
8383,134885,2724
8384,134885,15355
8385,134885,222386
8386,134885,14826
8387,134885,17876
8388,134885,21635
8389,134885,24683
8390,134885,124832
8391,134885,158095
8392,234983,207793
8393,234983,522657
8394,234983,167518
8395,234983,607773
8396,234983,210067
8397,234983,371973
8398,234983,600398
8399,234983,78614
8400,234983,894
8401,234983,373935
8402,234983,252949
8403,234983,47873
8404,234983,372499
8405,234983,179091
8406,234983,375795
8407,234983,452637
8408,234983,422390
8409,234983,355421
8410,234983,596606
8411,234983,41875
8412,234983,403110
8413,234983,272282
8414,234983,13473
8415,234983,300657
8416,234983,97606
8417,234983,356579
8418,234983,68715
8419,234983,45894
8420,234983,584828
8421,234983,519272
8422,234983,459128
8423,234983,372084
8424,234983,230324
8425,234983,281479
8426,234983,253096
8427,234983,392192
8428,234983,80639
8429,234983,85233
8430,234983,357675
8431,234983,326810
8432,234983,431534
8433,234983,15368
8434,234983,286319
8435,234983,135016
8436,234983,27483
8437,234983,77521
8438,234983,148909
8439,234983,398084
8440,234983,41099
8441,234983,134535
8442,234983,333225
8443,234983,585474
8444,234983,92444
8445,234983,311567
8446,234983,154545
8447,234983,64751
8448,234983,12977
8449,234983,524894
8450,234983,290589
8451,234983,576789
8452,234983,44
8453,234983,88711
8454,234983,448003
8455,234983,399740
8456,234983,370173
8457,234983,476691
8458,234983,175892
8459,234983,289280
8460,234983,324928
8461,234983,409309
8462,234983,40579
8463,234983,34524
8464,234983,12865
8465,234983,252542
8466,234983,330213
8467,234983,318220
8468,234983,30572
8469,234983,314054
8470,234983,15784
8471,234983,385
8472,234983,145481
8473,234983,67643
8474,234983,130892
8475,234983,3466
8476,234983,365
8477,234983,37146
8478,234983,21635
8479,234983,67187
8480,234983,497
8481,234983,21327
8482,234983,20803
8483,234983,3
8484,234983,13599
8485,234983,62278
8486,234983,13701
8487,234983,28214
8488,234983,3171
8489,234983,224135
8490,234983,254725
8491,234983,66134
8492,234983,34444
8493,234983,167037
8494,471358,12865
8495,471358,135551
8496,470151,329850
8497,470151,328839
8498,242753,28766
8499,242753,53306
8500,457705,26737
8501,457705,31418
8502,206853,19396
8503,206853,15368
8504,206853,13599
8505,206853,13701
8506,206853,3
8507,206853,21327
8508,206853,399740
8509,206853,345897
8510,206853,312017
8511,160861,474735
8512,160861,135551
8513,160861,67707
8514,160861,388191
8515,160861,268950
8516,160861,299446
8517,160861,21635
8518,160861,339049
8519,160861,345897
8520,160861,312017
8521,160861,14485
8522,160861,208871
8523,160861,92831
8524,160861,3
8525,160861,385
8526,160861,31418
8527,160861,20803
8528,160861,16296
8529,160861,21327
8530,160861,30757
8531,246551,258670
8532,246551,77222
8533,246551,21635
8534,246551,21327
8535,246551,20803
8536,246551,301995
8537,69968,20778
8538,69968,527308
8539,69968,65651
8540,270571,360310
8541,301995,374728
8542,301995,31308
8543,301995,164703
8544,301995,154570
8545,301995,137741
8546,301995,237898
8547,301995,88724
8548,301995,71794
8549,301995,476691
8550,301995,386636
8551,301995,143237
8552,301995,49217
8553,301995,65651
8554,301995,3171
8555,301995,15368
8556,301995,124832
8557,301995,135551
8558,301995,91206
8559,301995,135036
8560,301995,273719
8561,301995,440359
8562,301995,38249
8563,301995,264409
8564,301995,21635
8565,301995,400034
8566,301995,111451
8567,301995,412707
8568,301995,68654
8569,301995,345897
8570,301995,220038
8571,301995,106540
8572,301995,3
8573,301995,88711
8574,301995,35209
8575,301995,145110
8576,301995,110774
8577,301995,216701
8578,301995,17350
8579,301995,316491
8580,301995,76562
8581,301995,12977
8582,301995,20803
8583,301995,22205
8584,418864,145110
8585,418864,446758
8586,418864,232392
8587,46987,64308
8588,46987,522216
8589,46987,394631
8590,46987,149272
8591,46987,607513
8592,46987,3
8593,46987,394045
8594,46987,401674
8595,46987,357980
8596,46987,568268
8597,46987,568204
8598,46987,568241
8599,46987,175892
8600,46987,466329
8601,46987,545452
8602,46987,543887
8603,46987,135554
8604,46987,290589
8605,46987,21327
8606,46987,444410
8607,46987,349284
8608,46987,394783
8609,46987,395297
8610,46987,40563
8611,46987,264409
8612,46987,240669
8613,46987,124832
8614,46987,341158
8615,46987,77222
8616,46987,21635
8617,46987,312017
8618,46987,20803
8619,46987,341480
8620,46987,229155
8621,46987,91206
8622,26869,471056
8623,450460,42714
8624,450460,253953
8625,450460,474546
8626,450460,324512
8627,450460,19879
8628,450460,63576
8629,450460,14485
8630,450460,77222
8631,450460,17350
8632,450460,101171
8633,450460,126008
8634,450460,16296
8635,450460,386119
8636,450460,3
8637,450460,62278
8638,450460,3171
8639,450460,28214
8640,450460,13701
8641,450460,20803
8642,450460,365
8643,450460,21327
8644,450460,461057
8645,240669,38924
8646,240669,206250
8647,240669,466681
8648,240669,394045
8649,240669,416287
8650,240669,88724
8651,240669,54917
8652,240669,359498
8653,240669,292587
8654,240669,142178
8655,240669,88711
8656,240669,361981
8657,240669,219222
8658,240669,16296
8659,240669,18938
8660,240669,38249
8661,240669,12865
8662,240669,301995
8663,240669,33106
8664,240669,312017
8665,240669,135551
8666,240669,24025
8667,240669,151842
8668,240669,13515
8669,240669,71063
8670,240669,20372
8671,240669,264409
8672,240669,13701
8673,240669,21635
8674,240669,20803
8675,240669,40931
8676,240669,91206
8677,79099,28214
8678,79099,476691
8679,79099,318754
8680,106422,607765
8681,106422,608456
8682,106422,313022
8683,106422,35084
8684,106422,427007
8685,106422,607234
8686,106422,66143
8687,106422,181010
8688,106422,462527
8689,106422,200191
8690,106422,283719
8691,106422,597731
8692,106422,293290
8693,106422,341188
8694,106422,103630
8695,106422,401674
8696,106422,222174
8697,106422,178167
8698,106422,168326
8699,106422,351874
8700,106422,77222
8701,106422,339049
8702,106422,47377
8703,106422,515208
8704,106422,37146
8705,106422,77521
8706,106422,545115
8707,106422,353996
8708,106422,15368
8709,106422,63576
8710,121164,52173
8711,48472,61553
8712,48472,28214
8713,48472,478077
8714,48472,257762
8715,48472,382189
8716,48472,404069
8717,48472,174226
8718,48472,85233
8719,48472,412707
8720,48472,360310
8721,48472,352837
8722,243315,357990
8723,243315,515208
8724,243315,180730
8725,176032,62278
8726,135036,570245
8727,135036,34524
8728,135036,18412
8729,135036,126008
8730,135036,308419
8731,135036,106540
8732,135036,115638
8733,135036,35209
8734,468676,400576
8735,468676,290589
8736,468676,13701
8737,468676,21327
8738,468676,48472
8739,468676,164456
8740,468676,124832
8741,468676,308419
8742,468676,272345
8743,468676,284289
8744,468676,3
8745,96512,607513
8746,96512,175892
8747,96512,15784
8748,96512,386119
8749,96512,385
8750,96512,21635
8751,96512,20803
8752,96512,3
8753,96512,21327
8754,96512,13701
8755,96512,28214
8756,96512,3171
8757,96512,62278
8758,96512,167403
8759,96512,17876
8760,96512,264409
8761,96512,34586
8762,96512,124832
8763,96512,33424
8764,201234,362130
8765,201234,126927
8766,201234,257036
8767,254373,482946
8768,254373,375669
8769,254373,20778
8770,142189,164456
8771,145816,99371
8772,145816,395297
8773,145816,81357
8774,145816,91206
8775,145816,21327
8776,207907,596647
8777,207907,15368
8778,207907,471192
8779,207907,269989
8780,458629,395297
8781,458629,329435
8782,458629,445098
8783,458629,48373
8784,458629,252542
8785,458629,208871
8786,458629,339049
8787,223671,15368
8788,223671,20803
8789,223671,202794
8790,223671,28214
8791,223671,385
8792,223671,3
8793,223671,133303
8794,50908,80250
8795,50908,76433
8796,50908,196
8797,50908,222692
8798,50908,99920
8799,50908,34586
8800,50908,365
8801,50908,19879
8802,50908,39305
8803,50908,440193
8804,50908,314533
8805,50908,341526
8806,50908,373515
8807,50908,74583
8808,50908,271274
8809,50908,20803
8810,50908,303060
8811,50908,39404
8812,50908,138840
8813,50908,111874
8814,50908,228673
8815,50908,51184
8816,50908,303125
8817,50908,42221
8818,50908,167403
8819,50908,211019
8820,50908,47318
8821,50908,2724
8822,50908,203734
8823,50908,199952
8824,50908,291061
8825,50908,21635
8826,50908,43119
8827,50908,138577
8828,50908,145900
8829,50908,21327
8830,50908,312078
8831,50908,361524
8832,50908,361526
8833,50908,361525
8834,50908,31409
8835,50908,3
8836,50908,13701
8837,50908,124832
8838,50908,134885
8839,50908,31923
8840,50908,21498
8841,50908,312017
8842,52173,59775
8843,52173,219222
8844,52173,91206
8845,13701,13599
8846,13701,584828
8847,13701,132915
8848,13701,7
8849,13701,351640
8850,13701,218697
8851,13701,12977
8852,13701,24683
8853,13701,124832
8854,13701,175892
8855,13701,385
8856,13701,232392
8857,13701,3171
8858,13701,12865
8859,13701,497
8860,13701,2724
8861,13701,167403
8862,13701,12984
8863,13701,28214
8864,13701,62278
8865,13701,233065
8866,13701,142941
8867,13701,2020
8868,13701,20803
8869,13701,76433
8870,13701,526882
8871,13701,530296
8872,13701,326010
8873,13701,21327
8874,13701,15784
8875,13701,134885
8876,13701,245168
8877,13701,34524
8878,13701,365
8879,13701,76562
8880,13701,21635
8881,13701,3
8882,13701,15368
8883,13701,113201
8884,13701,264409
8885,132111,48472
8886,132111,139731
8887,132111,118908
8888,26845,18710
8889,26845,593331
8890,26845,607000
8891,26845,602398
8892,26845,90184
8893,26845,32431
8894,26845,22511
8895,26845,177246
8896,26845,339049
8897,26845,329435
8898,26845,481083
8899,26845,394045
8900,26845,135551
8901,129458,273719
8902,129458,3
8903,129458,230324
8904,129458,21635
8905,366310,398622
8906,347162,110072
8907,347162,12917
8908,347162,224979
8909,347162,326010
8910,347162,24683
8911,347162,35209
8912,347162,264409
8913,164456,32392
8914,238149,494746
8915,238149,299446
8916,238149,264409
8917,238149,96260
8918,238149,27694
8919,238149,15368
8920,238149,161530
8921,238149,91206
8922,238149,20803
8923,71489,37146
8924,71489,352872
8925,174952,43836
8926,174952,65651
8927,174952,12917
8928,174952,365025
8929,174952,355755
8930,174952,91206
8931,174952,20803
8932,13816,45254
8933,13816,415202
8934,13816,40218
8935,13816,48771
8936,13816,31418
8937,37991,73859
8938,37991,124280
8939,37991,37146
8940,37991,417369
8941,37991,32605
8942,37991,264409
8943,37991,325973
8944,37991,268950
8945,37991,375669
8946,37991,4769
8947,37991,65651
8948,37991,211130
8949,37991,385
8950,37991,31418
8951,37991,21327
8952,37991,20778
8953,37991,228049
8954,37991,3
8955,37991,13701
8956,37991,14485
8957,37991,20803
8958,37991,21635
8959,83520,62278
8960,83520,21635
8961,463158,104912
8962,184587,28214
8963,184587,131403
8964,184587,474546
8965,184587,208502
8966,184587,40218
8967,104912,570245
8968,104912,12917
8969,104912,375669
8970,104912,65651
8971,104912,29535
8972,104912,39162
8973,104912,28214
8974,104912,345897
8975,104912,329561
8976,104912,458629
8977,15335,19879
8978,15335,13188
8979,15335,232392
8980,15335,252159
8981,15335,57475
8982,15335,186364
8983,15335,66935
8984,15335,375669
8985,15335,91206
8986,15335,299446
8987,15335,12917
8988,15335,126008
8989,15335,74071
8990,15335,175152
8991,15335,100589
8992,15335,169040
8993,15335,222728
8994,15335,22975
8995,15335,91630
8996,15335,126908
8997,15335,211130
8998,15335,268950
8999,15335,219222
9000,15335,2724
9001,15335,320661
9002,15335,31418
9003,15335,3
9004,15335,20803
9005,15335,320804
9006,15335,365
9007,15335,16061
9008,15335,164989
9009,15335,15758
9010,15335,57639
9011,15335,126927
9012,15335,18101
9013,15335,27530
9014,15335,21635
9015,15335,48
9016,15335,222962
9017,67478,76433
9018,67478,570245
9019,67478,54917
9020,175763,63818
9021,175763,47377
9022,317408,470151
9023,317408,384232
9024,317408,418864
9025,317408,47377
9026,317408,57139
9027,317408,186364
9028,317408,431509
9029,317408,375669
9030,317408,352837
9031,449414,450373
9032,27148,295495
9033,379028,519272
9034,379028,404069
9035,210662,329435
9036,463874,349184
9037,463874,111103
9038,457252,103196
9039,457252,51267
9040,57139,21635
9041,57139,43836
9042,57139,168326
9043,57139,237898
9044,57139,175892
9045,57139,463625
9046,57139,476011
9047,57139,255564
9048,57139,3
9049,57139,404051
9050,57139,3171
9051,57139,3466
9052,57139,32308
9053,57139,28214
9054,31477,52173
9055,31477,135551
9056,464994,273719
9057,127200,3171
9058,127200,202794
9059,127200,21327
9060,127200,19396
9061,127200,25223
9062,127200,62278
9063,127200,339049
9064,127200,168326
9065,46202,3
9066,103630,65651
9067,103630,93131
9068,103630,61547
9069,234530,335371
9070,234530,74176
9071,234530,15636
9072,234530,384232
9073,234530,35209
9074,234530,375669
9075,234530,258670
9076,461521,146542
9077,344025,586641
9078,344025,63576
9079,344025,15784
9080,344025,124832
9081,122438,399865
9082,122438,12984
9083,122438,48373
9084,122438,17592
9085,122438,36589
9086,445098,15784
9087,445098,466329
9088,445098,143237
9089,445098,21635
9090,445098,12917
9091,461051,464575
9092,461051,464573
9093,461051,139423
9094,461051,15368
9095,374335,464674
9096,374335,464656
9097,374335,48373
9098,374335,392315
9099,374335,252648
9100,48373,3
9101,48373,401674
9102,48373,264409
9103,48373,62278
9104,48373,124280
9105,48373,91285
9106,48373,14485
9107,48373,94756
9108,48373,461718
9109,48373,312078
9110,48373,404441
9111,48373,28214
9112,48373,65651
9113,48373,91206
9114,48373,27694
9115,48373,20803
9116,48373,172894
9117,48373,339049
9118,134578,335571
9119,134578,96260
9120,134578,365
9121,134578,13701
9122,134578,12917
9123,134578,31418
9124,134578,21327
9125,134578,109016
9126,134578,65651
9127,134578,16296
9128,134578,76562
9129,134578,20803
9130,134578,63576
9131,134578,28214
9132,29142,338863
